Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;NULL;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-21 14:25:45.5414;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;NULL;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-21 14:25:45.5439;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;NULL;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-21 14:25:45.5454;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;1105;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;-0.0050;0.0231;-0.0330;359.1532;0.5244;358.1600;NULL;NULL;NULL;NULL;-0.2122;0.0000;2.0000;NULL;NULL;-0.1743;-0.5332;0.2919;3.7146;355.5608;342.8552;-0.1684;-0.5346;0.2827;3.4722;357.7053;343.2548;1;NULL;-0.2184;-0.5719;0.1925;5.7119;352.6176;91.2283;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0344;-0.1381;0.3388;330.6165;353.9855;313.1814;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;-21.2221;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;9.6366;2026-05-21 14:25:57.6545;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1105;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;-0.0050;0.0231;-0.0330;359.1532;0.5244;358.1600;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1743;-0.5332;0.2919;3.7146;355.5608;342.8552;-0.1684;-0.5346;0.2827;3.4722;357.7053;343.2548;1;NULL;-0.2184;-0.5719;0.1925;5.7119;352.6176;91.2283;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0344;-0.1381;0.3388;330.6165;353.9855;313.1814;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;NULL;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-21 14:25:57.6560;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;1432;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;-0.0053;0.0231;-0.0317;358.8107;0.4968;357.5773;NULL;NULL;NULL;NULL;-0.1163;0.0000;2.0000;NULL;NULL;-0.1723;-0.5369;0.2927;4.7510;355.9340;342.8126;-0.1676;-0.5357;0.2832;3.9208;357.9560;342.9258;1;NULL;-0.2140;-0.5614;0.1897;8.2226;354.9233;90.5765;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0267;-0.1248;0.3438;334.3304;355.4505;321.7528;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;-11.6256;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.8075;2026-05-21 14:26:00.4510;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1432;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;-0.0053;0.0231;-0.0317;358.8107;0.4968;357.5773;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1723;-0.5369;0.2927;4.7510;355.9340;342.8126;-0.1676;-0.5357;0.2832;3.9208;357.9560;342.9258;1;NULL;-0.2140;-0.5614;0.1897;8.2226;354.9233;90.5765;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0267;-0.1248;0.3438;334.3304;355.4505;321.7528;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;NULL;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-21 14:26:00.4521;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;1774;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;-0.0009;0.0228;-0.0289;358.6645;0.5075;357.0516;NULL;NULL;NULL;NULL;-0.2995;0.0000;2.0000;NULL;NULL;-0.1712;-0.5376;0.2927;4.9225;355.8055;342.7022;-0.1702;-0.5356;0.2842;4.0263;357.0692;343.4600;1;NULL;-0.2143;-0.5593;0.1901;8.4656;355.7300;89.3370;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0224;-0.1267;0.3469;332.2035;356.3721;310.1377;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;-29.9524;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.8494;2026-05-21 14:26:03.3005;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1774;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;-0.0009;0.0228;-0.0289;358.6645;0.5075;357.0516;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1712;-0.5376;0.2927;4.9225;355.8055;342.7022;-0.1702;-0.5356;0.2842;4.0263;357.0692;343.4600;1;NULL;-0.2143;-0.5593;0.1901;8.4656;355.7300;89.3370;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0224;-0.1267;0.3469;332.2035;356.3721;310.1377;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;NULL;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-21 14:26:03.3020;Hands;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;2133;79911aeb-8b9e-4fd2-a5d9-aea0e5ade657;NULL;0.0012;0.0218;-0.0261;359.0073;1.2432;356.8202;NULL;NULL;NULL;NULL;-0.2223;0.0000;2.0000;NULL;NULL;-0.1714;-0.5371;0.2927;4.5241;356.2733;343.3366;-0.1702;-0.5352;0.2840;3.9678;357.1849;343.8087;1;NULL;-0.2142;-0.5595;0.1885;8.9324;355.9547;89.8010;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-1.7338;0.0438;0.0000;350.0423;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0178;-0.1182;0.3495;330.8743;354.9893;306.2870;Palm;NULL;8f50aae6-b218-4dca-bbd3-f5c980f81534;-22.2335;NULL;8;Embodied;4;Translation;OpenLoop;3;OpenLoopFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.9993;2026-05-21 14:26:06.2994;Hands;4;10;OpenXR
