Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-21 13:25:56.6127;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-21 13:25:56.6142;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-21 13:25:56.6163;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-50.0000;Trial Accepted;TaskEvent;Participant;913;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0008;0.0066;-0.0075;8.4760;1.8021;1.5608;NULL;NULL;NULL;NULL;-0.5000;0.0000;2.0000;NULL;NULL;-0.1365;-0.5494;0.3615;9.5910;356.1558;8.3147;-0.1338;-0.5471;0.3527;8.9093;357.0614;8.2941;1;NULL;-0.1641;-0.5701;0.2621;0.6545;5.6958;111.2928;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0740;-0.1248;0.3752;309.7327;355.7494;330.1161;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;7.9099;2026-05-21 13:26:06.6089;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;913;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0008;0.0066;-0.0075;8.4760;1.8021;1.5608;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1365;-0.5494;0.3615;9.5910;356.1558;8.3147;-0.1338;-0.5471;0.3527;8.9093;357.0614;8.2941;1;NULL;-0.1641;-0.5701;0.2621;0.6545;5.6958;111.2928;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0740;-0.1248;0.3752;309.7327;355.7494;330.1161;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-21 13:26:06.6104;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-22.6009;Trial Accepted;TaskEvent;Participant;1284;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0000;0.0078;-0.0074;8.0382;1.4158;1.4920;NULL;NULL;NULL;NULL;-0.2260;0.0000;2.0000;NULL;NULL;-0.1355;-0.5487;0.3608;9.3689;356.5432;8.3815;-0.1341;-0.5438;0.3504;8.0780;357.2816;8.5254;1;NULL;-0.1625;-0.5619;0.2600;4.7978;5.8900;109.9515;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0845;-0.1311;0.3875;318.1003;0.5172;320.0719;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;3.1820;2026-05-21 13:26:09.7816;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1284;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0000;0.0078;-0.0074;8.0382;1.4158;1.4920;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1355;-0.5487;0.3608;9.3689;356.5432;8.3815;-0.1341;-0.5438;0.3504;8.0780;357.2816;8.5254;1;NULL;-0.1625;-0.5619;0.2600;4.7978;5.8900;109.9515;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0845;-0.1311;0.3875;318.1003;0.5172;320.0719;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-21 13:26:09.7841;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-24.4248;Trial Accepted;TaskEvent;Participant;1688;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0014;0.0066;-0.0042;8.4266;1.7279;1.3821;NULL;NULL;NULL;NULL;-0.2442;0.0000;2.0000;NULL;NULL;-0.1344;-0.5463;0.3595;8.4212;356.9182;8.0461;-0.1323;-0.5442;0.3507;7.4823;358.3536;8.2610;1;NULL;-0.1616;-0.5602;0.2602;4.0551;6.1133;109.0368;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0667;-0.1270;0.3809;316.1026;356.8166;324.4574;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;3.3664;2026-05-21 13:26:13.1487;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1688;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0014;0.0066;-0.0042;8.4266;1.7279;1.3821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1344;-0.5463;0.3595;8.4212;356.9182;8.0461;-0.1323;-0.5442;0.3507;7.4823;358.3536;8.2610;1;NULL;-0.1616;-0.5602;0.2602;4.0551;6.1133;109.0368;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0667;-0.1270;0.3809;316.1026;356.8166;324.4574;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-21 13:26:13.1507;Hands;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-42.5604;Trial Accepted;TaskEvent;Participant;2057;05eb9982-55b1-496e-8834-3e83338751d8;NULL;0.0000;0.0056;-0.0024;8.5349;1.4007;1.3128;NULL;NULL;NULL;NULL;-0.4256;0.0000;2.0000;NULL;NULL;-0.1352;-0.5467;0.3597;8.3216;356.4942;8.0722;-0.1336;-0.5441;0.3508;7.2469;357.1810;7.9135;1;NULL;-0.1613;-0.5615;0.2626;0.8342;4.8486;108.6826;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.0885;-1.7933;0.2862;0.0000;105.7462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0729;-0.1408;0.3928;320.6230;359.3060;309.0447;Palm;NULL;d21d7c3c-c1c1-4405-a0d2-0b66b4e0fcf3;NULL;NULL;6;Embodied;3;Skew;LineBisection;4;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;3.0741;2026-05-21 13:26:16.2230;Hands;4;10;OpenXR
