ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Participant;10.0000;0.1000;18475;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;154.5594;ae012684-85cc-4354-b62d-3114531fea13;Finished;3;Controller;2;Rotation;OpenLoop;3;OpenLoopFirst;2026-05-21 09:51:58.6811;Controllers;OpenXR
