ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Participant;10.0000;0.1000;5519;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;98.6868;79d35f73-6194-4e91-a266-599f00a040d4;Finished;10;Embodied;5;Skew;OpenLoop;8;LineBisectionFirst;2026-05-22 10:41:29.1968;Hands;OpenXR
