Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;NULL;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-22 09:47:33.6652;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;NULL;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-22 09:47:33.6683;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;NULL;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:47:33.6713;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;300;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0069;-0.0088;-0.0135;6.0530;3.0691;357.6343;NULL;NULL;NULL;NULL;-0.0620;0.0000;2.0000;NULL;NULL;-0.0943;-0.5517;0.4400;8.9578;358.5345;320.7474;-0.0891;-0.5489;0.4300;8.1489;0.2475;321.2882;1;NULL;-0.0891;-0.5489;0.4300;8.1489;0.2475;321.2882;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0082;-0.0163;0.5884;4.9395;357.8201;359.8709;-0.0084;-0.0066;0.5781;4.6308;358.4539;0.5244;0;NULL;-0.0084;-0.0066;0.5781;4.6308;358.4539;0.5244;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;-6.1964;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;5.4780;2026-05-22 09:47:41.7141;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;300;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0069;-0.0088;-0.0135;6.0530;3.0691;357.6343;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0943;-0.5517;0.4400;8.9578;358.5345;320.7474;-0.0891;-0.5489;0.4300;8.1489;0.2475;321.2882;1;NULL;-0.0891;-0.5489;0.4300;8.1489;0.2475;321.2882;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0082;-0.0163;0.5884;4.9395;357.8201;359.8709;-0.0084;-0.0066;0.5781;4.6308;358.4539;0.5244;0;NULL;-0.0084;-0.0066;0.5781;4.6308;358.4539;0.5244;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;NULL;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:47:41.7162;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;416;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0077;-0.0108;-0.0172;6.9523;2.9808;357.7148;NULL;NULL;NULL;NULL;0.0240;0.0000;2.0000;NULL;NULL;-0.0933;-0.5522;0.4407;8.2232;357.6361;318.6360;-0.0886;-0.5513;0.4316;7.9253;359.5672;318.7178;1;NULL;-0.0886;-0.5513;0.4316;7.9253;359.5672;318.7178;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0008;-0.0273;0.5848;14.8904;0.9420;2.4589;-0.0047;-0.0157;0.5756;14.0750;1.8436;3.5991;0;NULL;-0.0047;-0.0157;0.5756;14.0750;1.8436;3.5991;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;2.4043;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.0999;2026-05-22 09:47:43.8070;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;416;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0077;-0.0108;-0.0172;6.9523;2.9808;357.7148;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0933;-0.5522;0.4407;8.2232;357.6361;318.6360;-0.0886;-0.5513;0.4316;7.9253;359.5672;318.7178;1;NULL;-0.0886;-0.5513;0.4316;7.9253;359.5672;318.7178;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0008;-0.0273;0.5848;14.8904;0.9420;2.4589;-0.0047;-0.0157;0.5756;14.0750;1.8436;3.5991;0;NULL;-0.0047;-0.0157;0.5756;14.0750;1.8436;3.5991;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;NULL;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:47:43.8095;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;534;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0008;-0.0086;-0.0236;5.8154;2.2735;356.2755;NULL;NULL;NULL;NULL;-0.0080;0.0000;2.0000;NULL;NULL;-0.0912;-0.5533;0.4404;7.2656;357.3851;314.9606;-0.0857;-0.5532;0.4291;7.1517;359.3182;315.4139;1;NULL;-0.0857;-0.5532;0.4291;7.1517;359.3182;315.4139;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0073;-0.0336;0.5894;13.1233;359.3777;3.7866;0.0011;-0.0171;0.5777;11.7788;359.5244;4.4568;0;NULL;0.0011;-0.0171;0.5777;11.7788;359.5244;4.4568;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;-0.8031;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.0158;2026-05-22 09:47:45.8231;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;534;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0008;-0.0086;-0.0236;5.8154;2.2735;356.2755;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0912;-0.5533;0.4404;7.2656;357.3851;314.9606;-0.0857;-0.5532;0.4291;7.1517;359.3182;315.4139;1;NULL;-0.0857;-0.5532;0.4291;7.1517;359.3182;315.4139;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0073;-0.0336;0.5894;13.1233;359.3777;3.7866;0.0011;-0.0171;0.5777;11.7788;359.5244;4.4568;0;NULL;0.0011;-0.0171;0.5777;11.7788;359.5244;4.4568;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;NULL;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:47:45.8261;Controllers;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;645;245ae844-500f-4ae2-8d3f-7ccd7a72b7d3;NULL;-0.0094;-0.0090;-0.0187;5.8961;3.2434;358.7972;NULL;NULL;NULL;NULL;0.0377;0.0000;2.0000;NULL;NULL;-0.0869;-0.5556;0.4406;6.2811;357.1526;311.3862;-0.0816;-0.5549;0.4304;5.6951;359.0245;311.3444;1;NULL;-0.0816;-0.5549;0.4304;5.6951;359.0245;311.3444;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0067;-0.0348;0.5884;15.0283;1.2607;2.3954;-0.0001;-0.0166;0.5774;13.8845;1.5036;2.1884;0;NULL;-0.0001;-0.0166;0.5774;13.8845;1.5036;2.1884;ControllerBody;NULL;8f62e9e8-eb0c-4a58-8197-935b26014d50;3.7742;NULL;9;Controller;5;Translation;OpenLoop;6;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.8827;2026-05-22 09:47:47.7058;Controllers;4;10;OpenXR
