Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-20 12:50:39.3942;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-20 12:50:39.3958;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-20 12:50:39.3963;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-8.5841;Trial Accepted;TaskEvent;Participant;769;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;0.0204;-0.0078;-0.0241;358.3106;354.8934;357.5129;NULL;NULL;NULL;NULL;-0.0858;0.0000;2.0000;NULL;NULL;-0.3075;-0.7751;0.1186;55.3703;320.5543;324.0178;-0.2934;-0.7541;0.1395;54.8802;323.6764;324.6265;1;NULL;-0.2934;-0.7541;0.1395;54.8802;323.6764;324.6265;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0691;-0.1007;0.5195;359.2394;354.0261;10.1395;0.0611;-0.0974;0.5140;359.0724;353.4048;9.9122;0;NULL;0.0611;-0.0974;0.5140;359.0724;353.4048;9.9122;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;6.7594;2026-05-20 12:50:48.2748;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;769;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;0.0204;-0.0078;-0.0241;358.3106;354.8934;357.5129;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.3075;-0.7751;0.1186;55.3703;320.5543;324.0178;-0.2934;-0.7541;0.1395;54.8802;323.6764;324.6265;1;NULL;-0.2934;-0.7541;0.1395;54.8802;323.6764;324.6265;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0691;-0.1007;0.5195;359.2394;354.0261;10.1395;0.0611;-0.0974;0.5140;359.0724;353.4048;9.9122;0;NULL;0.0611;-0.0974;0.5140;359.0724;353.4048;9.9122;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-20 12:50:48.2763;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Aborted;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Finished;GameEvent;Participant;3715;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;-0.0144;0.0830;0.2896;26.1919;358.6034;10.3071;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4065;-0.3280;0.4891;46.3668;90.3711;180.4201;0.4015;-0.3224;0.4893;46.3656;90.1759;180.3708;0;NULL;0.4015;-0.3224;0.4893;46.3656;90.1759;180.3708;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4683;-0.3252;0.5772;46.3548;96.8015;178.1392;0.4634;-0.3199;0.5781;46.3275;96.9457;178.1250;0;NULL;0.4634;-0.3199;0.5781;46.3275;96.9457;178.1250;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;14.6547;2026-05-20 12:51:02.9685;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Aborted;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Experiment Aborted;GameEvent;Participant;3715;dce6e58b-e54c-4900-bfc5-5883b22c5da7;NULL;-0.0144;0.0830;0.2896;26.1919;358.6034;10.3071;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4065;-0.3280;0.4891;46.3668;90.3711;180.4201;0.4015;-0.3224;0.4893;46.3656;90.1759;180.3708;0;NULL;0.4015;-0.3224;0.4893;46.3656;90.1759;180.3708;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4683;-0.3252;0.5772;46.3548;96.8015;178.1392;0.4634;-0.3199;0.5781;46.3275;96.9457;178.1250;0;NULL;0.4634;-0.3199;0.5781;46.3275;96.9457;178.1250;ControllerBody;NULL;72ac3b36-17fa-4797-9014-0605b3c0bd57;NULL;NULL;1;Controller;1;Skew;LineBisection;2;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-20 12:51:02.9700;Controllers;NULL;NULL;OpenXR
