Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;NULL;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-22 10:31:47.8911;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;NULL;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-22 10:31:47.8926;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;NULL;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 10:31:47.8968;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;421;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0097;-0.0006;0.0049;11.0253;0.9590;358.1789;NULL;NULL;NULL;NULL;-0.2375;0.0000;2.0000;NULL;NULL;-0.2383;-0.5041;0.2691;349.1927;0.7681;14.6527;-0.2354;-0.5018;0.2547;346.9568;2.5893;15.3656;1;NULL;-0.3119;-0.6413;0.2347;38.3185;43.4221;122.9595;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;-0.0233;-0.1795;0.4971;324.0941;337.1457;9.0155;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;-23.7508;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;7.4958;2026-05-22 10:31:58.1492;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;421;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0097;-0.0006;0.0049;11.0253;0.9590;358.1789;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2383;-0.5041;0.2691;349.1927;0.7681;14.6527;-0.2354;-0.5018;0.2547;346.9568;2.5893;15.3656;1;NULL;-0.3119;-0.6413;0.2347;38.3185;43.4221;122.9595;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;-0.0233;-0.1795;0.4971;324.0941;337.1457;9.0155;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;NULL;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 10:31:58.1513;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;553;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0145;-0.0078;0.0219;12.9958;2.0092;357.0974;NULL;NULL;NULL;NULL;-0.1227;0.0000;2.0000;NULL;NULL;-0.2366;-0.5037;0.2673;349.3561;2.2333;14.6153;-0.2327;-0.5028;0.2548;347.7002;4.3936;15.2384;1;NULL;-0.2997;-0.6422;0.2198;28.7474;43.4388;126.2190;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;-0.0009;-0.1802;0.4724;316.6934;351.9891;348.5503;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;-12.2712;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.4418;2026-05-22 10:32:00.5835;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;553;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0145;-0.0078;0.0219;12.9958;2.0092;357.0974;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2366;-0.5037;0.2673;349.3561;2.2333;14.6153;-0.2327;-0.5028;0.2548;347.7002;4.3936;15.2384;1;NULL;-0.2997;-0.6422;0.2198;28.7474;43.4388;126.2190;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;-0.0009;-0.1802;0.4724;316.6934;351.9891;348.5503;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;NULL;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 10:32:00.5851;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;695;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0100;-0.0055;0.0231;11.1665;1.5256;357.0849;NULL;NULL;NULL;NULL;-0.1586;0.0000;2.0000;NULL;NULL;-0.2373;-0.5037;0.2659;349.4797;1.5047;14.5391;-0.2364;-0.5031;0.2544;347.7693;2.8804;15.1145;1;NULL;-0.2783;-0.6006;0.2074;26.0908;47.1691;132.1733;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;-0.0163;-0.1978;0.4519;313.0180;355.5008;344.5973;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;-15.8619;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.4822;2026-05-22 10:32:03.0654;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;695;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0100;-0.0055;0.0231;11.1665;1.5256;357.0849;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2373;-0.5037;0.2659;349.4797;1.5047;14.5391;-0.2364;-0.5031;0.2544;347.7693;2.8804;15.1145;1;NULL;-0.2783;-0.6006;0.2074;26.0908;47.1691;132.1733;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;-0.0163;-0.1978;0.4519;313.0180;355.5008;344.5973;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;NULL;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 10:32:03.0679;Hands;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;823;2d1689f9-d4b9-40ad-903e-35b30b87ab3b;NULL;0.0074;-0.0032;0.0252;8.7359;1.0833;357.9856;NULL;NULL;NULL;NULL;-0.1921;0.0000;2.0000;NULL;NULL;-0.2382;-0.5043;0.2660;349.9460;1.5242;14.7290;-0.2354;-0.5039;0.2559;348.6533;3.3974;15.3541;1;NULL;-0.2457;-0.5291;0.2006;10.2529;35.9489;116.3155;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0255;-1.7746;0.0308;0.0000;0.3574;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0004;-0.2434;0.4629;320.3379;349.5695;346.7556;Palm;NULL;7df2511c-56e6-48aa-9315-08a69820fcbf;-19.2084;NULL;10;Embodied;5;None;OpenLoop;5;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.1824;2026-05-22 10:32:05.2480;Hands;4;10;OpenXR
