Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;NULL;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-22 09:51:45.7938;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;NULL;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-22 09:51:45.7954;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;NULL;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:51:45.7995;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;452;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0164;-0.0116;-0.0117;6.5927;1.3117;359.6097;NULL;NULL;NULL;NULL;-0.0486;0.0000;2.0000;NULL;NULL;-0.1191;-0.5579;0.4426;8.1249;355.2407;315.0917;-0.1171;-0.5555;0.4345;7.3645;355.8268;315.3963;1;NULL;-0.1171;-0.5555;0.4345;7.3645;355.8268;315.3963;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0089;-0.0345;0.5977;3.3436;358.3799;2.2322;-0.0124;-0.0208;0.5876;2.3462;358.2745;1.9097;0;NULL;-0.0124;-0.0208;0.5876;2.3462;358.2745;1.9097;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;-4.8572;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;7.9960;2026-05-22 09:51:56.3361;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;452;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0164;-0.0116;-0.0117;6.5927;1.3117;359.6097;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1191;-0.5579;0.4426;8.1249;355.2407;315.0917;-0.1171;-0.5555;0.4345;7.3645;355.8268;315.3963;1;NULL;-0.1171;-0.5555;0.4345;7.3645;355.8268;315.3963;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0089;-0.0345;0.5977;3.3436;358.3799;2.2322;-0.0124;-0.0208;0.5876;2.3462;358.2745;1.9097;0;NULL;-0.0124;-0.0208;0.5876;2.3462;358.2745;1.9097;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;NULL;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:51:56.3376;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;545;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0104;-0.0099;-0.0169;4.9047;2.4566;358.8324;NULL;NULL;NULL;NULL;-0.0725;0.0000;2.0000;NULL;NULL;-0.1192;-0.5579;0.4431;8.1254;354.7867;314.1374;-0.1158;-0.5566;0.4327;7.7071;356.3282;314.3596;1;NULL;-0.1158;-0.5566;0.4327;7.7071;356.3282;314.3596;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0014;-0.0331;0.5992;7.2139;356.9802;1.2353;-0.0064;-0.0200;0.5889;6.1408;356.4333;0.9992;0;NULL;-0.0064;-0.0200;0.5889;6.1408;356.4333;0.9992;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;-7.2461;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.7667;2026-05-22 09:51:58.0968;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;545;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0104;-0.0099;-0.0169;4.9047;2.4566;358.8324;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1192;-0.5579;0.4431;8.1254;354.7867;314.1374;-0.1158;-0.5566;0.4327;7.7071;356.3282;314.3596;1;NULL;-0.1158;-0.5566;0.4327;7.7071;356.3282;314.3596;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0014;-0.0331;0.5992;7.2139;356.9802;1.2353;-0.0064;-0.0200;0.5889;6.1408;356.4333;0.9992;0;NULL;-0.0064;-0.0200;0.5889;6.1408;356.4333;0.9992;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;NULL;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:51:58.0999;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;653;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0029;-0.0114;-0.0151;5.9326;2.1540;357.3737;NULL;NULL;NULL;NULL;-0.0996;0.0000;2.0000;NULL;NULL;-0.1173;-0.5581;0.4418;7.7802;355.1459;312.1920;-0.1125;-0.5581;0.4319;7.6241;356.8686;312.1899;1;NULL;-0.1125;-0.5581;0.4319;7.6241;356.8686;312.1899;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0046;-0.0308;0.5989;7.2002;356.1203;1.5320;-0.0106;-0.0138;0.5873;5.9225;355.8272;1.2921;0;NULL;-0.0106;-0.0138;0.5873;5.9225;355.8272;1.2921;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;-9.9610;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.8497;2026-05-22 09:51:59.9471;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;653;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0029;-0.0114;-0.0151;5.9326;2.1540;357.3737;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1173;-0.5581;0.4418;7.7802;355.1459;312.1920;-0.1125;-0.5581;0.4319;7.6241;356.8686;312.1899;1;NULL;-0.1125;-0.5581;0.4319;7.6241;356.8686;312.1899;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0046;-0.0308;0.5989;7.2002;356.1203;1.5320;-0.0106;-0.0138;0.5873;5.9225;355.8272;1.2921;0;NULL;-0.0106;-0.0138;0.5873;5.9225;355.8272;1.2921;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;NULL;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-22 09:51:59.9501;Controllers;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;759;68289f26-02f6-426b-a3e1-66f01258abc1;NULL;-0.0071;-0.0115;-0.0143;5.8590;3.8033;358.8488;NULL;NULL;NULL;NULL;-0.0887;0.0000;2.0000;NULL;NULL;-0.1132;-0.5607;0.4407;6.9598;356.3485;308.7512;-0.1071;-0.5602;0.4298;6.5659;358.3466;309.4443;1;NULL;-0.1071;-0.5602;0.4298;6.5659;358.3466;309.4443;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0026;-0.0208;0.6027;6.4148;356.4745;2.0116;-0.0089;-0.0063;0.5886;5.2385;356.1049;2.1574;0;NULL;-0.0089;-0.0063;0.5886;5.2385;356.1049;2.1574;ControllerBody;NULL;2da1cdd7-8599-44d1-95d8-90a901c55b17;-8.8733;NULL;9;Controller;5;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.8145;2026-05-22 09:52:01.7615;Controllers;4;10;OpenXR
