Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-20 11:10:07.2782;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-20 11:10:07.2793;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:10:07.2808;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;199;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0051;0.0028;-0.0115;359.5329;359.8485;2.4136;NULL;NULL;NULL;NULL;-0.2364;0.0000;2.0000;NULL;NULL;-0.0418;-0.6459;0.3763;28.0400;11.3383;8.1579;-0.0404;-0.6373;0.3685;25.8345;11.8492;7.5358;1;NULL;-0.0404;-0.6373;0.3685;25.8345;11.8492;7.5358;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0483;-0.2001;0.3486;339.1540;350.2192;14.9309;0.0466;-0.2013;0.3374;339.9232;350.2568;16.8610;0;NULL;0.0466;-0.2013;0.3374;339.9232;350.2568;16.8610;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;-23.6369;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.0229;2026-05-20 11:10:11.4539;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;199;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0051;0.0028;-0.0115;359.5329;359.8485;2.4136;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0418;-0.6459;0.3763;28.0400;11.3383;8.1579;-0.0404;-0.6373;0.3685;25.8345;11.8492;7.5358;1;NULL;-0.0404;-0.6373;0.3685;25.8345;11.8492;7.5358;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0483;-0.2001;0.3486;339.1540;350.2192;14.9309;0.0466;-0.2013;0.3374;339.9232;350.2568;16.8610;0;NULL;0.0466;-0.2013;0.3374;339.9232;350.2568;16.8610;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:10:11.4559;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;351;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0064;0.0045;-0.0060;358.9010;359.7209;2.6766;NULL;NULL;NULL;NULL;-0.1682;0.0000;2.0000;NULL;NULL;-0.0420;-0.6424;0.3760;26.8015;11.4767;9.4647;-0.0432;-0.6360;0.3684;25.8710;12.1495;9.7096;1;NULL;-0.0432;-0.6360;0.3684;25.8710;12.1495;9.7096;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0702;-0.2364;0.3048;338.2442;351.9975;21.7142;0.0652;-0.2354;0.2899;338.7695;351.8926;22.5155;0;NULL;0.0652;-0.2354;0.2899;338.7695;351.8926;22.5155;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;-16.8158;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.3878;2026-05-20 11:10:12.8381;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;351;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0064;0.0045;-0.0060;358.9010;359.7209;2.6766;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0420;-0.6424;0.3760;26.8015;11.4767;9.4647;-0.0432;-0.6360;0.3684;25.8710;12.1495;9.7096;1;NULL;-0.0432;-0.6360;0.3684;25.8710;12.1495;9.7096;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0702;-0.2364;0.3048;338.2442;351.9975;21.7142;0.0652;-0.2354;0.2899;338.7695;351.8926;22.5155;0;NULL;0.0652;-0.2354;0.2899;338.7695;351.8926;22.5155;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:10:12.8406;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;516;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0023;0.0033;0.0022;359.0050;0.5456;2.1196;NULL;NULL;NULL;NULL;-0.1227;0.0000;2.0000;NULL;NULL;-0.0407;-0.6418;0.3754;26.5022;12.3333;10.3756;-0.0413;-0.6359;0.3670;25.0222;12.7511;10.3264;1;NULL;-0.0413;-0.6359;0.3670;25.0222;12.7511;10.3264;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0683;-0.2717;0.3124;346.9225;353.5432;21.6621;0.0605;-0.2679;0.2958;345.3185;353.6352;22.6826;0;NULL;0.0605;-0.2679;0.2958;345.3185;353.6352;22.6826;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;-12.2701;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.3787;2026-05-20 11:10:14.2158;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;516;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0023;0.0033;0.0022;359.0050;0.5456;2.1196;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0407;-0.6418;0.3754;26.5022;12.3333;10.3756;-0.0413;-0.6359;0.3670;25.0222;12.7511;10.3264;1;NULL;-0.0413;-0.6359;0.3670;25.0222;12.7511;10.3264;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0683;-0.2717;0.3124;346.9225;353.5432;21.6621;0.0605;-0.2679;0.2958;345.3185;353.6352;22.6826;0;NULL;0.0605;-0.2679;0.2958;345.3185;353.6352;22.6826;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;NULL;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:10:14.2178;Controllers;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;675;faf91970-ed20-4d1a-b6af-dbf928dd6d2c;NULL;-0.0065;0.0059;-0.0094;357.7731;0.3968;2.7011;NULL;NULL;NULL;NULL;-0.1292;0.0000;2.0000;NULL;NULL;-0.0392;-0.6401;0.3739;26.2098;13.3139;10.8346;-0.0398;-0.6342;0.3659;24.7531;13.9563;10.8518;1;NULL;-0.0398;-0.6342;0.3659;24.7531;13.9563;10.8518;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0827;-0.2675;0.2878;344.2271;352.9452;27.1122;0.0781;-0.2747;0.2814;344.8904;353.2826;28.2366;0;NULL;0.0781;-0.2747;0.2814;344.8904;353.2826;28.2366;ControllerBody;NULL;b4d18558-ef15-4f22-ad7f-160bb257c796;-12.9151;NULL;1;Controller;1;Skew;OpenLoop;8;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.3329;2026-05-20 11:10:15.5492;Controllers;4;10;OpenXR
