ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Participant;10.0000;0.1000;7558;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;63.7790;a28cbfad-1bfd-4cdf-b0f0-30c290ea6358;Finished;1;Controller;1;Translation;LineBisection;4;LineBisectionFirst;2026-05-20 11:06:07.2798;Controllers;OpenXR
