ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Participant;10.0000;0.1000;12186;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;102.3963;fad792d1-8c7c-4cbc-af14-c83a39252a4e;Finished;2;Embodied;1;Skew;OpenLoop;8;LineBisectionFirst;2026-05-20 11:38:55.3739;Hands;OpenXR
