Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-20 11:27:08.4037;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-20 11:27:08.4047;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;;;;;;;;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-20 11:27:08.4063;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-5.0053;Trial Accepted;TaskEvent;Participant;355;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0079;0.0024;-0.0620;355.1207;358.9352;356.8972;NULL;NULL;NULL;NULL;-0.0501;0.0000;2.0000;NULL;NULL;-0.0108;-0.6061;0.3245;8.2331;11.2185;355.5697;-0.0128;-0.6000;0.3136;6.6938;13.2356;356.8535;1;NULL;-0.0705;-0.6208;0.2342;19.5539;357.1188;76.2265;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0525;-0.0980;0.4727;347.3802;349.2652;351.2859;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;3.1986;2026-05-20 11:27:13.6857;Hands;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;355;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0079;0.0024;-0.0620;355.1207;358.9352;356.8972;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0108;-0.6061;0.3245;8.2331;11.2185;355.5697;-0.0128;-0.6000;0.3136;6.6938;13.2356;356.8535;1;NULL;-0.0705;-0.6208;0.2342;19.5539;357.1188;76.2265;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0525;-0.0980;0.4727;347.3802;349.2652;351.2859;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-20 11:27:13.6867;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;1.1202;Trial Accepted;TaskEvent;Participant;702;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0097;0.0111;-0.0586;351.8607;358.3004;357.0663;NULL;NULL;NULL;NULL;0.0112;0.0000;2.0000;NULL;NULL;-0.1060;-0.5946;0.3420;7.9277;355.4722;1.2320;-0.1046;-0.5928;0.3329;6.6768;356.1309;1.5472;1;NULL;-0.1349;-0.6179;0.2438;5.7859;349.4239;92.4066;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0307;-0.0969;0.4968;349.7553;348.3737;355.0299;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;3.0243;2026-05-20 11:27:16.7057;Hands;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;702;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0097;0.0111;-0.0586;351.8607;358.3004;357.0663;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1060;-0.5946;0.3420;7.9277;355.4722;1.2320;-0.1046;-0.5928;0.3329;6.6768;356.1309;1.5472;1;NULL;-0.1349;-0.6179;0.2438;5.7859;349.4239;92.4066;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0307;-0.0969;0.4968;349.7553;348.3737;355.0299;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-20 11:27:16.7072;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-4.6963;Trial Accepted;TaskEvent;Participant;1024;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0121;0.0082;-0.0526;352.9413;359.0226;358.7763;NULL;NULL;NULL;NULL;-0.0470;0.0000;2.0000;NULL;NULL;-0.1017;-0.5937;0.3398;5.6175;356.8788;357.9478;-0.0971;-0.5903;0.3301;4.6366;357.9543;358.1497;1;NULL;-0.1217;-0.5841;0.2394;353.6430;355.4953;89.7748;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0255;-0.0931;0.4936;346.9704;346.6298;351.8002;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;2.6910;2026-05-20 11:27:19.3965;Hands;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1024;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0121;0.0082;-0.0526;352.9413;359.0226;358.7763;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1017;-0.5937;0.3398;5.6175;356.8788;357.9478;-0.0971;-0.5903;0.3301;4.6366;357.9543;358.1497;1;NULL;-0.1217;-0.5841;0.2394;353.6430;355.4953;89.7748;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0255;-0.0931;0.4936;346.9704;346.6298;351.8002;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-20 11:27:19.3980;Hands;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;-10.5997;Trial Accepted;TaskEvent;Participant;1348;b2edeaad-69fe-495f-b142-d328e049bc02;NULL;-0.0140;0.0088;-0.0436;352.5000;359.5519;357.7810;NULL;NULL;NULL;NULL;-0.1060;0.0000;2.0000;NULL;NULL;-0.1002;-0.5939;0.3396;6.3829;356.0487;358.0374;-0.1007;-0.5927;0.3318;5.2749;355.8447;357.9225;1;NULL;-0.1250;-0.5876;0.2448;350.1173;350.0862;88.4379;Palm;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0280;-1.9044;0.0402;0.0000;2.3695;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0377;-0.0700;0.4933;341.8117;347.7144;349.4719;Palm;NULL;dcad944c-da6f-4a0f-8c99-87f658059281;NULL;NULL;2;Embodied;1;Skew;LineBisection;3;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;2.6992;2026-05-20 11:27:22.0952;Hands;4;10;OpenXR
