ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Participant;10.0000;0.1000;15516;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;132.4324;e1095634-5221-4c59-a0dd-d60f03231f67;Finished;1;Controller;1;Rotation;OpenLoop;6;LineBisectionFirst;2026-05-19 13:48:50.1790;Controllers;OpenXR
