Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;ExperimentMode;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;Participant;1;86ea975c-286b-40bb-820d-115b35f314f7;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;NULL;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-20 11:08:52.3594;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;Participant;1;86ea975c-286b-40bb-820d-115b35f314f7;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;NULL;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-20 11:08:52.3609;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;1;86ea975c-286b-40bb-820d-115b35f314f7;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;NULL;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:08:52.3624;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;371;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0055;0.0027;-0.0163;357.8573;359.6326;2.7205;NULL;NULL;NULL;NULL;-0.2220;0.0000;2.0000;NULL;NULL;-0.0540;-0.6366;0.3914;23.5172;8.5123;13.3654;-0.0546;-0.6301;0.3820;21.3722;8.3134;12.6692;1;NULL;-0.0546;-0.6301;0.3820;21.3722;8.3134;12.6692;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0461;-0.2177;0.3708;346.7537;350.6555;17.7886;0.0416;-0.2204;0.3608;346.8497;350.2613;17.8901;0;NULL;0.0416;-0.2204;0.3608;346.8497;350.2613;17.8901;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;-22.2011;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;3.4011;2026-05-20 11:08:57.9072;Controllers;1;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;371;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0055;0.0027;-0.0163;357.8573;359.6326;2.7205;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0540;-0.6366;0.3914;23.5172;8.5123;13.3654;-0.0546;-0.6301;0.3820;21.3722;8.3134;12.6692;1;NULL;-0.0546;-0.6301;0.3820;21.3722;8.3134;12.6692;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0461;-0.2177;0.3708;346.7537;350.6555;17.7886;0.0416;-0.2204;0.3608;346.8497;350.2613;17.8901;0;NULL;0.0416;-0.2204;0.3608;346.8497;350.2613;17.8901;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;NULL;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:08:57.9087;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;574;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0045;0.0057;-0.0149;356.8262;359.8091;3.3170;NULL;NULL;NULL;NULL;-0.2233;0.0000;2.0000;NULL;NULL;-0.0564;-0.6342;0.3893;23.6294;9.9255;16.7828;-0.0583;-0.6272;0.3797;21.5485;9.6496;16.3379;1;NULL;-0.0583;-0.6272;0.3797;21.5485;9.6496;16.3379;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0559;-0.2176;0.3332;340.8563;350.4887;21.3476;0.0519;-0.2202;0.3274;341.8638;350.3285;21.1132;0;NULL;0.0519;-0.2202;0.3274;341.8638;350.3285;21.1132;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;-22.3344;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.7749;2026-05-20 11:08:59.6771;Controllers;2;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;574;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0045;0.0057;-0.0149;356.8262;359.8091;3.3170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0564;-0.6342;0.3893;23.6294;9.9255;16.7828;-0.0583;-0.6272;0.3797;21.5485;9.6496;16.3379;1;NULL;-0.0583;-0.6272;0.3797;21.5485;9.6496;16.3379;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0559;-0.2176;0.3332;340.8563;350.4887;21.3476;0.0519;-0.2202;0.3274;341.8638;350.3285;21.1132;0;NULL;0.0519;-0.2202;0.3274;341.8638;350.3285;21.1132;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;NULL;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:08:59.6787;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;759;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0007;0.0062;-0.0085;356.5598;0.4943;1.9664;NULL;NULL;NULL;NULL;-0.2247;0.0000;2.0000;NULL;NULL;-0.0575;-0.6327;0.3887;23.1528;10.1132;17.8258;-0.0587;-0.6270;0.3794;21.5334;9.6032;16.5660;1;NULL;-0.0587;-0.6270;0.3794;21.5334;9.6032;16.5660;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0634;-0.2511;0.3344;342.8957;350.1875;21.8446;0.0591;-0.2497;0.3247;342.8321;350.3083;21.8591;0;NULL;0.0591;-0.2497;0.3247;342.8321;350.3083;21.8591;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;-22.4671;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.5582;2026-05-20 11:09:01.2353;Controllers;3;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;Participant;759;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0007;0.0062;-0.0085;356.5598;0.4943;1.9664;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0575;-0.6327;0.3887;23.1528;10.1132;17.8258;-0.0587;-0.6270;0.3794;21.5334;9.6032;16.5660;1;NULL;-0.0587;-0.6270;0.3794;21.5334;9.6032;16.5660;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0634;-0.2511;0.3344;342.8957;350.1875;21.8446;0.0591;-0.2497;0.3247;342.8321;350.3083;21.8591;0;NULL;0.0591;-0.2497;0.3247;342.8321;350.3083;21.8591;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;NULL;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-20 11:09:01.2373;Controllers;4;10;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;Participant;935;86ea975c-286b-40bb-820d-115b35f314f7;NULL;-0.0002;0.0063;-0.0127;356.4951;0.0132;1.7655;NULL;NULL;NULL;NULL;-0.0596;0.0000;2.0000;NULL;NULL;-0.0568;-0.6326;0.3881;23.3351;10.0648;17.2538;-0.0582;-0.6273;0.3803;21.9292;9.3896;16.1762;1;NULL;-0.0582;-0.6273;0.3803;21.9292;9.3896;16.1762;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0862;-0.2503;0.3308;340.9028;355.0077;21.2508;0.0810;-0.2504;0.3181;341.0342;355.1174;22.3466;0;NULL;0.0810;-0.2504;0.3181;341.0342;355.1174;22.3466;ControllerBody;NULL;910b84c4-2999-46a3-b54c-bd2d7b505d08;-5.9570;NULL;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;1.4663;2026-05-20 11:09:02.7021;Controllers;4;10;OpenXR
