ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Participant;10.0000;0.1000;11712;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;99.1352;f6b1c40e-d7e4-4bfb-a123-c6887ea9f178;Finished;1;Controller;1;Translation;OpenLoop;7;LineBisectionFirst;2026-05-19 13:50:52.4716;Controllers;OpenXR
