ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;2249;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;38.1945;8e86c8a2-f02a-4adf-beb3-e059b2a71bed;Aborted;2026-05-18 10:09:37.4169;Controllers;OpenXR
