ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Skew;NoMitigation;anonymous;1840;NULL;BisectionError;cm;NULL;Mean signed line bisection error;2.4056;4.5874;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;BlockMetric;LineBisection;2026-03-26 11:55:08.6575;Controllers;20;OpenXR
Right;None;NULL;NULL;Post;Skew;NoMitigation;anonymous;6802;NULL;BisectionError;cm;NULL;Mean signed line bisection error;1.3074;-1.3545;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;BlockMetric;LineBisection;2026-03-26 11:56:00.8433;Controllers;20;OpenXR
Right;None;2.4056;4.5874;Post;Skew;NoMitigation;anonymous;6802;5.9419;BisectionError;cm;2.4701;Post minus baseline bisection error;1.3074;-1.3545;4787b7da-649c-442d-b855-65d1db0f7ce9;-5.9419;Aftereffect;LineBisection;2026-03-26 11:56:00.8486;Controllers;20;OpenXR
