ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;14675;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;131.1219;ddf3c195-10bc-4b03-823f-47bf204d84f6;Finished;2026-03-26 11:35:59.1730;Controllers;OpenXR
