ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;80108;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;42608599-2fde-4062-b956-db710b084596;Aborted;2026-03-26 13:33:45.1242;Hands;OpenXR
