ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;NoMitigation;anonymous;1668;NULL;BisectionError;cm;NULL;Mean signed line bisection error;1.9122;0.4503;a6d85680-a59d-4b8c-827a-59f65002a782;NULL;BlockMetric;LineBisection;2026-03-26 11:51:53.3605;Controllers;20;OpenXR
Right;None;NULL;NULL;Post;Rotation;NoMitigation;anonymous;11595;NULL;BisectionError;cm;NULL;Mean signed line bisection error;1.0959;-3.6620;a6d85680-a59d-4b8c-827a-59f65002a782;NULL;BlockMetric;LineBisection;2026-03-26 11:53:34.3306;Controllers;20;OpenXR
Right;None;1.9122;0.4503;Post;Rotation;NoMitigation;anonymous;11595;4.1123;BisectionError;cm;2.1506;Post minus baseline bisection error;1.0959;-3.6620;a6d85680-a59d-4b8c-827a-59f65002a782;-4.1123;Aftereffect;LineBisection;2026-03-26 11:53:34.3358;Controllers;20;OpenXR
