ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;2993;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;53.3003;d1f27ab1-5740-4e66-96c0-219f0d3d48cd;Finished;2026-05-18 10:10:48.4992;Controllers;OpenXR
