ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;18279;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;a20138f6-dc37-400e-9e77-851e76d3cf6b;Aborted;2026-03-26 13:48:49.9881;Hands;OpenXR
