Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;1;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-26 11:33:41.6890;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;1;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-26 11:33:41.6905;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:33:41.6915;Controllers;1;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;2518;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0111;0.0018;-0.0129;356.9430;359.0546;0.4209;NULL;NULL;NULL;NULL;0.0153;0.0000;2.0000;NULL;NULL;-0.2770;-0.8410;0.1135;73.0863;326.1811;340.6373;-0.2716;-0.8346;0.1105;72.4479;333.2918;347.0346;1;NULL;-0.2716;-0.8346;0.1105;72.4479;333.2918;347.0346;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0206;-0.0080;0.5870;1.6094;359.7844;1.2378;0.0194;-0.0086;0.5793;1.7441;359.7518;1.3642;0;NULL;0.0194;-0.0086;0.5793;1.7441;359.7518;1.3642;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;1.5256;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;21.7388;2026-03-26 11:34:07.8544;Controllers;1;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;2518;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0111;0.0018;-0.0129;356.9430;359.0546;0.4209;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2770;-0.8410;0.1135;73.0863;326.1811;340.6373;-0.2716;-0.8346;0.1105;72.4479;333.2918;347.0346;1;NULL;-0.2716;-0.8346;0.1105;72.4479;333.2918;347.0346;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0206;-0.0080;0.5870;1.6094;359.7844;1.2378;0.0194;-0.0086;0.5793;1.7441;359.7518;1.3642;0;NULL;0.0194;-0.0086;0.5793;1.7441;359.7518;1.3642;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:34:07.8559;Controllers;2;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;2552;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0114;0.0018;-0.0124;356.9991;359.1436;0.5434;NULL;NULL;NULL;NULL;0.0153;0.0000;2.0000;NULL;NULL;-0.2787;-0.8413;0.1133;70.9548;326.0489;340.5083;-0.2742;-0.8353;0.1109;71.8989;333.7768;348.4853;1;NULL;-0.2742;-0.8353;0.1109;71.8989;333.7768;348.4853;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0202;-0.0082;0.5870;1.6253;359.8008;1.3100;0.0180;-0.0095;0.5797;1.6316;359.9177;1.6594;0;NULL;0.0180;-0.0095;0.5797;1.6316;359.9177;1.6594;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;1.5289;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2921;2026-03-26 11:34:08.1450;Controllers;2;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;2552;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0114;0.0018;-0.0124;356.9991;359.1436;0.5434;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2787;-0.8413;0.1133;70.9548;326.0489;340.5083;-0.2742;-0.8353;0.1109;71.8989;333.7768;348.4853;1;NULL;-0.2742;-0.8353;0.1109;71.8989;333.7768;348.4853;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0202;-0.0082;0.5870;1.6253;359.8008;1.3100;0.0180;-0.0095;0.5797;1.6316;359.9177;1.6594;0;NULL;0.0180;-0.0095;0.5797;1.6316;359.9177;1.6594;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:34:08.1475;Controllers;3;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;2588;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0107;0.0013;-0.0124;357.1652;359.0123;0.5246;NULL;NULL;NULL;NULL;0.0155;0.0000;2.0000;NULL;NULL;-0.2779;-0.8440;0.1121;72.1863;325.9850;340.2018;-0.2758;-0.8402;0.1091;71.8390;327.1350;340.7702;1;NULL;-0.2758;-0.8402;0.1091;71.8390;327.1350;340.7702;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0192;-0.0085;0.5868;1.5818;359.8479;1.5060;0.0143;-0.0074;0.5771;1.3098;359.7837;2.0097;0;NULL;0.0143;-0.0074;0.5771;1.3098;359.7837;2.0097;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;1.5455;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2996;2026-03-26 11:34:08.4456;Controllers;3;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;2588;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0107;0.0013;-0.0124;357.1652;359.0123;0.5246;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2779;-0.8440;0.1121;72.1863;325.9850;340.2018;-0.2758;-0.8402;0.1091;71.8390;327.1350;340.7702;1;NULL;-0.2758;-0.8402;0.1091;71.8390;327.1350;340.7702;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0192;-0.0085;0.5868;1.5818;359.8479;1.5060;0.0143;-0.0074;0.5771;1.3098;359.7837;2.0097;0;NULL;0.0143;-0.0074;0.5771;1.3098;359.7837;2.0097;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:34:08.4482;Controllers;4;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;OppositeHandTrigger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;2625;183eaab2-32cf-43df-a7cb-0d110c1a5ef7;NULL;-0.0113;0.0019;-0.0137;356.8065;358.9609;0.4190;NULL;NULL;NULL;NULL;0.0153;0.0000;2.0000;NULL;NULL;-0.2791;-0.8461;0.1114;72.0503;324.1294;337.9193;-0.2765;-0.8400;0.1087;71.3977;328.1001;341.7837;1;NULL;-0.2765;-0.8400;0.1087;71.3977;328.1001;341.7837;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0180;-0.0080;0.5862;1.5211;359.8894;1.6093;0.0175;-0.0070;0.5778;1.4809;0.1748;1.6730;0;NULL;0.0175;-0.0070;0.5778;1.4809;0.1748;1.6730;ControllerBody;NULL;ddf3c195-10bc-4b03-823f-47bf204d84f6;1.5307;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.3168;2026-03-26 11:34:08.7619;Controllers;4;30;OpenXR
