ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;3384;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;3.6379;bc941cf3-59b3-4b58-8abf-8c8a8042bd0b;Aborted;2026-04-01 11:57:49.2018;Controllers;OpenXR
