ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;894;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;7007aa90-ce10-41ad-b058-9bd06fa1d306;Aborted;2026-04-01 12:37:17.7840;Controllers;OpenXR
