Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;1;76997878-c21b-4394-8be8-49129cf9087b;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-26 11:36:14.8785;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;1;76997878-c21b-4394-8be8-49129cf9087b;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-26 11:36:14.8800;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1;76997878-c21b-4394-8be8-49129cf9087b;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:36:14.8831;Controllers;1;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;700;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0180;0.0028;-0.0170;359.1302;1.4943;358.6908;NULL;NULL;NULL;NULL;-0.0048;0.0000;2.0000;NULL;NULL;-0.0099;-0.4197;0.4603;46.0740;14.6062;195.3259;-0.0109;-0.4137;0.4545;46.1446;14.7309;195.3009;0;NULL;-0.0109;-0.4137;0.4545;46.1446;14.7309;195.3009;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0133;-0.0187;0.5992;2.7249;359.2594;1.2922;0.0144;-0.0196;0.5934;3.0397;359.7360;1.5906;0;NULL;0.0144;-0.0196;0.5934;3.0397;359.7360;1.5906;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;-0.4839;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;8.3211;2026-03-26 11:36:26.4881;Controllers;1;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;700;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0180;0.0028;-0.0170;359.1302;1.4943;358.6908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0099;-0.4197;0.4603;46.0740;14.6062;195.3259;-0.0109;-0.4137;0.4545;46.1446;14.7309;195.3009;0;NULL;-0.0109;-0.4137;0.4545;46.1446;14.7309;195.3009;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0133;-0.0187;0.5992;2.7249;359.2594;1.2922;0.0144;-0.0196;0.5934;3.0397;359.7360;1.5906;0;NULL;0.0144;-0.0196;0.5934;3.0397;359.7360;1.5906;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:36:26.4923;Controllers;2;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;988;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0118;0.0031;-0.0147;359.2232;2.7066;358.0456;NULL;NULL;NULL;NULL;0.0211;0.0000;2.0000;NULL;NULL;-0.0096;-0.4195;0.4602;46.0740;14.6062;195.3259;-0.0106;-0.4139;0.4553;46.0548;14.7266;195.3831;0;NULL;-0.0106;-0.4139;0.4553;46.0548;14.7266;195.3831;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0172;-0.0131;0.5910;1.0913;0.1602;0.1853;0.0199;-0.0124;0.5849;1.2651;0.2415;359.6266;0;NULL;0.0199;-0.0124;0.5849;1.2651;0.2415;359.6266;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;2.1143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;3.0583;2026-03-26 11:36:29.5430;Controllers;2;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;988;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0118;0.0031;-0.0147;359.2232;2.7066;358.0456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0096;-0.4195;0.4602;46.0740;14.6062;195.3259;-0.0106;-0.4139;0.4553;46.0548;14.7266;195.3831;0;NULL;-0.0106;-0.4139;0.4553;46.0548;14.7266;195.3831;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0172;-0.0131;0.5910;1.0913;0.1602;0.1853;0.0199;-0.0124;0.5849;1.2651;0.2415;359.6266;0;NULL;0.0199;-0.0124;0.5849;1.2651;0.2415;359.6266;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:36:29.5461;Controllers;3;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;1305;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0137;0.0032;-0.0154;359.0286;2.3353;358.8528;NULL;NULL;NULL;NULL;-0.0001;0.0000;2.0000;NULL;NULL;-0.0095;-0.4194;0.4602;46.0740;14.6062;195.3259;-0.0106;-0.4139;0.4553;46.0550;14.7265;195.3829;0;NULL;-0.0106;-0.4139;0.4553;46.0550;14.7265;195.3829;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0143;-0.0095;0.5893;1.7940;359.4153;359.5860;0.0147;-0.0093;0.5825;1.9931;359.7176;359.5771;0;NULL;0.0147;-0.0093;0.5825;1.9931;359.7176;359.5771;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;-0.0055;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;3.2327;2026-03-26 11:36:32.7752;Controllers;3;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1305;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0137;0.0032;-0.0154;359.0286;2.3353;358.8528;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0095;-0.4194;0.4602;46.0740;14.6062;195.3259;-0.0106;-0.4139;0.4553;46.0550;14.7265;195.3829;0;NULL;-0.0106;-0.4139;0.4553;46.0550;14.7265;195.3829;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0143;-0.0095;0.5893;1.7940;359.4153;359.5860;0.0147;-0.0093;0.5825;1.9931;359.7176;359.5771;0;NULL;0.0147;-0.0093;0.5825;1.9931;359.7176;359.5771;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-03-26 11:36:32.7793;Controllers;4;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;ControllerHoverConfirm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;1627;76997878-c21b-4394-8be8-49129cf9087b;NULL;-0.0147;0.0032;-0.0144;359.2855;2.9153;359.2451;NULL;NULL;NULL;NULL;0.0025;0.0000;2.0000;NULL;NULL;-0.0095;-0.4194;0.4603;46.0740;14.6062;195.3259;-0.0106;-0.4139;0.4553;46.0545;14.7265;195.3830;0;NULL;-0.0106;-0.4139;0.4553;46.0545;14.7265;195.3830;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0133;-0.0100;0.5546;2.2433;359.5718;0.6691;0.0135;-0.0081;0.5478;2.0127;359.6010;1.0901;0;NULL;0.0135;-0.0081;0.5478;2.0127;359.6010;1.0901;ControllerBody;NULL;74331e22-d15e-49ae-974a-b7b2b1a343ae;0.2466;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;3.5493;2026-03-26 11:36:36.3247;Controllers;4;30;OpenXR
