Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;1;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;;;;;;;;NULL;74d2926a-426a-4027-80f0-b73635af967b;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-18 09:37:42.5885;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;1;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;;;;;;;;NULL;74d2926a-426a-4027-80f0-b73635af967b;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-05-18 09:37:42.5891;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;;;;;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;;;;;;;;NULL;74d2926a-426a-4027-80f0-b73635af967b;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-18 09:37:42.5906;Hands;1;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;1378;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;0.0027;0.0163;-0.0181;358.6443;358.7106;0.4529;NULL;NULL;NULL;NULL;0.0949;0.0000;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1308;-0.5720;0.2183;358.9673;16.2764;30.4728;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.0757;-0.0981;0.4459;341.3282;358.2401;338.9288;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;9.4873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;12.8985;2026-05-18 09:37:56.8689;Hands;1;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1378;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;0.0027;0.0163;-0.0181;358.6443;358.7106;0.4529;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1308;-0.5720;0.2183;358.9673;16.2764;30.4728;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.0757;-0.0981;0.4459;341.3282;358.2401;338.9288;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-18 09:37:56.8720;Hands;2;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;1604;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;-0.0033;0.0130;-0.0166;0.0437;356.5583;1.6891;NULL;NULL;NULL;NULL;-0.0485;0.0000;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1307;-0.5728;0.2191;358.0457;16.1859;30.9269;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.1108;-0.1712;0.3747;335.0557;352.7016;337.1723;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;-4.8460;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.9829;2026-05-18 09:37:59.8515;Hands;2;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1604;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;-0.0033;0.0130;-0.0166;0.0437;356.5583;1.6891;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1307;-0.5728;0.2191;358.0457;16.1859;30.9269;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.1108;-0.1712;0.3747;335.0557;352.7016;337.1723;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-18 09:37:59.8545;Hands;3;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;1830;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;-0.0017;0.0094;-0.0116;2.3765;356.9971;0.9825;NULL;NULL;NULL;NULL;-0.0410;0.0000;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1314;-0.5745;0.2194;358.7426;15.3886;30.9931;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.1177;-0.1817;0.3738;335.4187;348.9442;343.7013;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;-4.0974;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;3.2158;2026-05-18 09:38:03.0682;Hands;3;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1830;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;-0.0017;0.0094;-0.0116;2.3765;356.9971;0.9825;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1314;-0.5745;0.2194;358.7426;15.3886;30.9931;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.1177;-0.1817;0.3738;335.4187;348.9442;343.7013;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;OpenLoop;0.0000;2026-05-18 09:38:03.0698;Hands;4;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;2020;787e0035-8b7e-4447-9175-87a3d8ec92d0;NULL;0.0006;0.0103;-0.0093;1.9121;359.5146;0.8499;NULL;NULL;NULL;NULL;-0.0408;0.0000;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.1324;-0.5770;0.2201;357.3787;16.0189;32.4287;Palm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;;;;;;;;;;0;NULL;0.1124;-0.1839;0.3688;337.3953;349.1564;342.9224;Palm;NULL;74d2926a-426a-4027-80f0-b73635af967b;-4.0806;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;2.8734;2026-05-18 09:38:05.9412;Hands;4;30;OpenXR
