ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;8709;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;72.9317;c0a0873a-7216-4d48-9bcc-dd6823f2a1d2;Aborted;2026-04-01 12:53:37.9651;Controllers;OpenXR
