ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;975;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;21.8533;88f0418f-1892-4d1d-b0da-721ae1d7a039;Aborted;2026-04-01 12:01:06.8603;Controllers;OpenXR
