ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;2450;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;76.1360;5acb41ac-1e3b-41c0-92df-e3ede6a1e959;Aborted;2026-03-26 11:16:04.3019;Controllers;OpenXR
