ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;9088;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;91.8788;880b9683-5724-4b15-bfe5-5c8f16a5300b;Finished;2026-03-26 11:45:37.5075;Controllers;OpenXR
