ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Translation;NoMitigation;anonymous;1598;NULL;BisectionError;cm;NULL;Mean signed line bisection error;3.7496;-0.1643;3dc84d05-0c16-4d44-8d4f-187a69cae80f;NULL;BlockMetric;LineBisection;2026-03-26 11:49:40.2906;Controllers;20;OpenXR
Right;None;NULL;NULL;Post;Translation;NoMitigation;anonymous;12157;NULL;BisectionError;cm;NULL;Mean signed line bisection error;4.1374;-4.5291;3dc84d05-0c16-4d44-8d4f-187a69cae80f;NULL;BlockMetric;LineBisection;2026-03-26 11:51:13.8831;Controllers;20;OpenXR
Right;None;3.7496;-0.1643;Post;Translation;NoMitigation;anonymous;12157;4.3647;BisectionError;cm;1.1641;Post minus baseline bisection error;4.1374;-4.5291;3dc84d05-0c16-4d44-8d4f-187a69cae80f;-4.3647;Aftereffect;LineBisection;2026-03-26 11:51:13.8888;Controllers;20;OpenXR
