ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;1060;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;12.6950;3acb0c37-0fa1-4bed-bcbd-48d2a9c4522d;Aborted;2026-03-26 11:43:38.7819;Controllers;OpenXR
