ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;288;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;2.2811;51ae92ab-0274-4705-aaa6-5c559f37d6cc;Aborted;2026-03-30 14:20:25.6185;Hands;OpenXR
