Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;1;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-03-26 11:54:46.2815;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;1;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-03-26 11:54:46.2846;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;0.0000;0.3614;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.1624;-0.0953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;0.0300;0.0000;-0.0953;2.0000;LineBisection;0.0000;2026-03-26 11:54:46.2866;Controllers;1;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;1.3695;Trial Accepted;TaskEvent;667;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0094;0.0061;-0.0309;357.1765;358.4993;0.6044;NULL;NULL;NULL;NULL;0.0137;-0.0953;2.0000;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.1624;-0.0953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0089;-0.0399;0.5638;1.1291;0.1908;0.2555;0.0028;-0.0425;0.5570;1.7744;0.0038;0.2558;1;NULL;0.0028;-0.0425;0.5570;1.7744;0.0038;0.2558;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;7.9033;2026-03-26 11:54:56.8905;Controllers;1;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;667;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0094;0.0061;-0.0309;357.1765;358.4993;0.6044;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.1568;0.0249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0089;-0.0399;0.5638;1.1291;0.1908;0.2555;0.0028;-0.0425;0.5570;1.7744;0.0038;0.2558;1;NULL;0.0028;-0.0425;0.5570;1.7744;0.0038;0.2558;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0249;2.0000;LineBisection;0.0000;2026-03-26 11:54:56.8931;Controllers;2;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;1.1310;Trial Accepted;TaskEvent;727;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0080;0.0085;-0.0288;357.0147;358.6704;0.2620;NULL;NULL;NULL;NULL;0.0113;0.0249;2.0000;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.1568;0.0249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0071;-0.0281;0.5625;0.3096;0.1662;0.0356;0.0061;-0.0128;0.5509;358.7963;359.9802;0.7168;1;NULL;0.0061;-0.0128;0.5509;358.7963;359.9802;0.7168;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.5416;2026-03-26 11:54:57.4318;Controllers;2;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;727;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0080;0.0085;-0.0288;357.0147;358.6704;0.2620;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.2422;0.0631;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0071;-0.0281;0.5625;0.3096;0.1662;0.0356;0.0061;-0.0128;0.5509;358.7963;359.9802;0.7168;1;NULL;0.0061;-0.0128;0.5509;358.7963;359.9802;0.7168;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0631;2.0000;LineBisection;0.0000;2026-03-26 11:54:57.4350;Controllers;3;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;1.9830;Trial Accepted;TaskEvent;783;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0065;0.0077;-0.0273;357.4827;359.2667;0.4778;NULL;NULL;NULL;NULL;0.0198;0.0631;2.0000;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.2422;0.0631;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0096;-0.0071;0.5581;358.1840;0.4066;0.0813;0.0113;0.0015;0.5471;357.2249;0.7901;359.7661;1;NULL;0.0113;0.0015;0.5471;357.2249;0.7901;359.7661;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.5581;2026-03-26 11:54:57.9897;Controllers;3;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;783;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0065;0.0077;-0.0273;357.4827;359.2667;0.4778;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.1530;0.0066;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0096;-0.0071;0.5581;358.1840;0.4066;0.0813;0.0113;0.0015;0.5471;357.2249;0.7901;359.7661;1;NULL;0.0113;0.0015;0.5471;357.2249;0.7901;359.7661;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0066;2.0000;LineBisection;0.0000;2026-03-26 11:54:57.9939;Controllers;4;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;2.2691;Trial Accepted;TaskEvent;838;01565a31-4d3f-4cbb-912c-2931b2b81fd5;NULL;-0.0058;0.0066;-0.0273;358.1490;359.0461;0.7268;NULL;NULL;NULL;NULL;0.0227;0.0066;2.0000;NULL;NULL;-0.0176;-1.3495;0.0865;0.0000;359.3286;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.1530;0.0066;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0109;-0.0232;0.5619;359.7845;0.4699;0.0777;0.0090;-0.0283;0.5548;0.0860;0.1639;359.7379;1;NULL;0.0090;-0.0283;0.5548;0.0860;0.1639;359.7379;ControllerBody;NULL;4787b7da-649c-442d-b855-65d1db0f7ce9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.5418;2026-03-26 11:54:58.5318;Controllers;4;20;OpenXR
