ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;6251;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;49.9517;b590e34a-9f5c-4a3e-aba9-2180eee54ea9;Aborted;2026-04-01 12:02:47.4325;Controllers;OpenXR
