ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;10574;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;93.0375;48ead1a6-47e4-4c18-b37d-3eeeec1bb87f;Finished;2026-03-26 11:00:20.4064;Controllers;OpenXR
