ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;7107;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;44.1747;b188745b-bed8-4113-bb1d-31b4068abcdb;Aborted;2026-04-01 12:57:13.3448;Controllers;OpenXR
