ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;1214;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;17.0004;d4b91453-2626-4e87-86e2-f83a3ddbd21a;Aborted;2026-04-01 12:01:43.8735;Controllers;OpenXR
