ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;3816;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;8fb73e9c-6c2e-4638-b15a-75d4743de3cc;Aborted;2026-04-01 12:25:56.5015;Controllers;OpenXR
