ConfirmMitigationMode;DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10.0000;0.1000;12657;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;143.4347;0939b29e-eaed-4a02-a874-b5681b24651a;Aborted;2026-04-01 12:47:32.8236;Controllers;OpenXR
