ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;2766;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;20.8767;fa45cfd9-3206-435b-9523-4c07471b3b94;Aborted;2026-04-01 11:59:28.7295;Controllers;OpenXR
