ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Rotation;NoMitigation;anonymous;1902;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;3.5788;-1.3238;101000fe-ffd0-482c-b54b-ed965a892a48;NULL;BlockMetric;OpenLoop;2026-03-26 11:11:50.4577;Controllers;30;OpenXR
Right;None;NULL;NULL;Post;Rotation;NoMitigation;anonymous;5949;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;1.4199;-2.7584;101000fe-ffd0-482c-b54b-ed965a892a48;NULL;BlockMetric;OpenLoop;2026-03-26 11:13:30.2878;Controllers;30;OpenXR
Right;None;3.5788;-1.3238;Post;Rotation;NoMitigation;anonymous;5949;1.4345;SignedEndpointError;cm;0.4008;Post minus baseline horizontal endpoint error;1.4199;-2.7584;101000fe-ffd0-482c-b54b-ed965a892a48;-1.4345;Aftereffect;OpenLoop;2026-03-26 11:13:30.2999;Controllers;30;OpenXR
