Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;1;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Pointer Shoot;PointerEvent;2088;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0364;-0.0127;-0.0479;352.8430;8.2239;0.9840;NULL;0.5164;-0.0023;2.0000;0.5164;-0.0023;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.0151;-0.4231;0.2286;337.6547;58.7319;14.3854;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1427;-0.1185;0.4364;339.2025;9.1539;346.5882;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;0.0000;2026-04-01 13:24:45.2827;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;1;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Mole Missed;PointerEvent;2088;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0364;-0.0127;-0.0479;352.8430;8.2239;0.9840;0.0165;0.5164;-0.0023;2.0000;0.5164;-0.0023;2.0000;NULL;0;;;;;;;;;;;;;0;NULL;-0.0151;-0.4231;0.2286;337.6547;58.7319;14.3854;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1427;-0.1185;0.4364;339.2025;9.1539;346.5882;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;0.0000;2026-04-01 13:24:45.2842;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;2;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Pointer Shoot;PointerEvent;2637;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0386;-0.0134;-0.0473;352.9622;7.6780;1.7171;NULL;0.5142;-0.0802;2.0000;0.5142;-0.0802;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.0155;-0.4222;0.2278;337.8604;58.4722;14.7783;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1393;-0.1175;0.4322;336.6982;9.4976;345.1596;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;4.5738;2026-04-01 13:24:49.8550;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;2;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Mole Missed;PointerEvent;2637;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0386;-0.0134;-0.0473;352.9622;7.6780;1.7171;0.0815;0.5142;-0.0802;2.0000;0.5142;-0.0802;2.0000;NULL;0;;;;;;;;;;;;;0;NULL;-0.0155;-0.4222;0.2278;337.8604;58.4722;14.7783;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1393;-0.1175;0.4322;336.6982;9.4976;345.1596;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;0.0000;2026-04-01 13:24:49.8561;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;3;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Pointer Shoot;PointerEvent;3720;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0397;-0.0127;-0.0304;353.6784;7.0344;3.0455;NULL;0.5456;0.0681;2.0000;0.5456;0.0681;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.0147;-0.4226;0.2281;338.3985;58.2659;14.9090;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1448;-0.1080;0.4421;334.0802;13.1269;346.5354;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;9.0309;2026-04-01 13:24:58.8862;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;3;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Mole Missed;PointerEvent;3720;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0397;-0.0127;-0.0304;353.6784;7.0344;3.0455;0.0820;0.5456;0.0681;2.0000;0.5456;0.0681;2.0000;NULL;0;;;;;;;;;;;;;0;NULL;-0.0147;-0.4226;0.2281;338.3985;58.2659;14.9090;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1448;-0.1080;0.4421;334.0802;13.1269;346.5354;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;0.0000;2026-04-01 13:24:58.8872;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;4;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Pointer Shoot;PointerEvent;4132;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0421;-0.0138;-0.0299;354.0319;5.9922;3.7860;NULL;0.4650;-0.0009;2.0000;0.4650;-0.0009;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.0150;-0.4208;0.2268;338.5821;57.4696;15.5742;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1352;-0.1080;0.4412;336.0351;10.9847;343.6635;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;3.4335;2026-04-01 13:25:02.3188;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;4;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Mole Missed;PointerEvent;4132;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0421;-0.0138;-0.0299;354.0319;5.9922;3.7860;0.0350;0.4650;-0.0009;2.0000;0.4650;-0.0009;2.0000;NULL;0;;;;;;;;;;;;;0;NULL;-0.0150;-0.4208;0.2268;338.5821;57.4696;15.5742;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1352;-0.1080;0.4412;336.0351;10.9847;343.6635;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;0.0000;2026-04-01 13:25:02.3203;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;5;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Pointer Shoot;PointerEvent;4503;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0423;-0.0140;-0.0322;353.7883;6.0464;3.8144;NULL;0.4862;0.0592;2.0000;0.4862;0.0592;2.0000;NULL;NULL;;;;;;;;;;;;;0;NULL;-0.0143;-0.4222;0.2276;339.0258;57.4520;15.1228;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1407;-0.1045;0.4403;334.1778;12.2409;343.4338;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;3.0896;2026-04-01 13:25:05.4095;Hands;NULL;NULL;OpenXR
NULL;Right;NULL;5;Exposure;NULL;NoMitigation;2;1;0;0;0;0;0.5000;0.0000;2.0000;NULL;None;anonymous;NULL;Mole Missed;PointerEvent;4503;2a80a94d-928b-4cd8-a89c-cd8c92d6747c;NULL;-0.0423;-0.0140;-0.0322;353.7883;6.0464;3.8144;0.0608;0.4862;0.0592;2.0000;0.4862;0.0592;2.0000;NULL;0;;;;;;;;;;;;;0;NULL;-0.0143;-0.4222;0.2276;339.0258;57.4520;15.1228;Palm;NULL;NULL;NULL;NULL;2;1;0;0;0;0;0.5000;0.0000;2.0000;;;;;;;;;;;;;0;NULL;0.1407;-0.1045;0.4403;334.1778;12.2409;343.4338;Palm;NULL;99a15e51-4018-4bd2-990f-a5ab915e3bbc;NULL;NULL;0;1;NULL;0.5000;0.0000;2.0000;Exposure;0.0000;2026-04-01 13:25:05.4095;Hands;NULL;NULL;OpenXR
