ActiveHand;AppliedEffectMode;BaselineSd;BaselineValue;BlockType;ConfiguredEffectMode;ConfirmMitigationMode;Email;Framecount;Magnitude;MetricName;MetricUnits;NormalizedMagnitude;Notes;PostSd;PostValue;SessionID;SignedDelta;SummaryType;TaskMode;Timestamp;TrackingMode;TrialCount;XRBackend
Right;None;NULL;NULL;Baseline;Translation;NoMitigation;anonymous;1384;NULL;SignedEndpointError;cm;NULL;Mean signed horizontal endpoint error;6.1171;10.1578;c0a0873a-7216-4d48-9bcc-dd6823f2a1d2;NULL;BlockMetric;OpenLoop;2026-04-01 12:49:12.3093;Controllers;30;OpenXR
