ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;10708;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;51.6254;ec1016ba-9f24-4895-8be5-441ee7a7e44b;Aborted;2026-03-30 10:30:05.3730;Hands;OpenXR
