ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;91442;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;7522c2b5-3625-4036-a627-2443c42cd544;Aborted;2026-03-26 13:54:36.6560;Hands;OpenXR
