ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;120733;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;3e2a4af9-373b-4308-b6e9-e1636ee79c3c;Aborted;2026-03-26 13:46:52.0590;Hands;OpenXR
