Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;ConfirmMitigationMode;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LeftMovementAnchorPosWorldX;LeftMovementAnchorPosWorldY;LeftMovementAnchorPosWorldZ;LeftMovementAnchorRotEulerX;LeftMovementAnchorRotEulerY;LeftMovementAnchorRotEulerZ;LeftMovementAnchorSource;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;RightMovementAnchorPosWorldX;RightMovementAnchorPosWorldY;RightMovementAnchorPosWorldZ;RightMovementAnchorRotEulerX;RightMovementAnchorRotEulerY;RightMovementAnchorRotEulerZ;RightMovementAnchorSource;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetRadiusMeters;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Started;GameEvent;1;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-18 09:49:43.8223;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Started;BlockEvent;1;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.0000;2026-05-18 09:49:43.8238;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;1;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;0.0000;0.3614;-0.5530;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;0.3614;-0.5455;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-18 09:49:43.8253;Controllers;1;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;1.1549;Trial Accepted;TaskEvent;338;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0069;-0.0010;-0.0051;4.0177;352.6094;0.4635;NULL;NULL;NULL;NULL;0.0115;0.0000;2.0000;NULL;NULL;-0.0722;-0.2017;0.3644;335.9255;11.1994;1.9066;-0.0820;-0.2186;0.3450;336.6791;9.5055;2.0555;0;NULL;-0.0820;-0.2186;0.3450;336.6791;9.5055;2.0555;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0491;-0.1177;0.5233;351.5666;358.5417;359.9598;0.0409;-0.1154;0.5275;351.1092;358.1148;1.4717;1;NULL;0.0409;-0.1154;0.5275;351.1092;358.1148;1.4717;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;5.2201;2026-05-18 09:49:50.3239;Controllers;1;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;338;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0069;-0.0010;-0.0051;4.0177;352.6094;0.4635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0722;-0.2017;0.3644;335.9255;11.1994;1.9066;-0.0820;-0.2186;0.3450;336.6791;9.5055;2.0555;0;NULL;-0.0820;-0.2186;0.3450;336.6791;9.5055;2.0555;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0491;-0.1177;0.5233;351.5666;358.5417;359.9598;0.0409;-0.1154;0.5275;351.1092;358.1148;1.4717;1;NULL;0.0409;-0.1154;0.5275;351.1092;358.1148;1.4717;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-18 09:49:50.3255;Controllers;2;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;2.7592;Trial Accepted;TaskEvent;395;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0090;-0.0029;-0.0061;4.9272;352.1315;0.4186;NULL;NULL;NULL;NULL;0.0276;0.0000;2.0000;NULL;NULL;-0.0764;-0.2132;0.3484;337.2708;12.0288;1.2410;-0.0734;-0.2163;0.3404;337.3385;12.5440;0.6564;0;NULL;-0.0734;-0.2163;0.3404;337.3385;12.5440;0.6564;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0390;-0.1128;0.5332;351.2746;359.5534;0.6103;0.0428;-0.1122;0.5283;350.5662;0.7401;1.1066;1;NULL;0.0428;-0.1122;0.5283;350.5662;0.7401;1.1066;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;1.0171;2026-05-18 09:49:51.3399;Controllers;2;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;395;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0090;-0.0029;-0.0061;4.9272;352.1315;0.4186;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0764;-0.2132;0.3484;337.2708;12.0288;1.2410;-0.0734;-0.2163;0.3404;337.3385;12.5440;0.6564;0;NULL;-0.0734;-0.2163;0.3404;337.3385;12.5440;0.6564;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0390;-0.1128;0.5332;351.2746;359.5534;0.6103;0.0428;-0.1122;0.5283;350.5662;0.7401;1.1066;1;NULL;0.0428;-0.1122;0.5283;350.5662;0.7401;1.1066;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-18 09:49:51.3425;Controllers;3;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;3.6278;Trial Accepted;TaskEvent;408;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0080;-0.0024;-0.0055;4.6597;352.5233;0.3129;NULL;NULL;NULL;NULL;0.0363;0.0000;2.0000;NULL;NULL;-0.0753;-0.2132;0.3482;337.2852;12.1646;1.1038;-0.0743;-0.2163;0.3417;337.3829;12.3480;1.0320;0;NULL;-0.0743;-0.2163;0.3417;337.3829;12.3480;1.0320;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0401;-0.1125;0.5344;351.1762;359.8509;0.6504;0.0417;-0.1134;0.5300;351.0931;0.1879;1.3648;1;NULL;0.0417;-0.1134;0.5300;351.0931;0.1879;1.3648;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.2507;2026-05-18 09:49:51.5908;Controllers;3;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Started;TaskEvent;408;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0080;-0.0024;-0.0055;4.6597;352.5233;0.3129;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0753;-0.2132;0.3482;337.2852;12.1646;1.1038;-0.0743;-0.2163;0.3417;337.3829;12.3480;1.0320;0;NULL;-0.0743;-0.2163;0.3417;337.3829;12.3480;1.0320;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0401;-0.1125;0.5344;351.1762;359.8509;0.6504;0.0417;-0.1134;0.5300;351.0931;0.1879;1.3648;1;NULL;0.0417;-0.1134;0.5300;351.0931;0.1879;1.3648;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;0.0300;0.0000;0.0000;2.0000;LineBisection;0.0000;2026-05-18 09:49:51.5923;Controllers;4;20;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NoMitigation;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;4.8729;Trial Accepted;TaskEvent;421;ef5dc607-3194-42cc-8869-5b37f7a01a8a;NULL;-0.0082;-0.0025;-0.0052;4.6474;352.4297;0.4026;NULL;NULL;NULL;NULL;0.0487;0.0000;2.0000;NULL;NULL;-0.0747;-0.2133;0.3482;337.3438;12.3101;1.0886;-0.0734;-0.2168;0.3414;337.5645;12.7451;1.0825;0;NULL;-0.0734;-0.2168;0.3414;337.5645;12.7451;1.0825;ControllerBody;1.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0408;-0.1125;0.5355;350.9246;0.3109;1.0315;0.0437;-0.1136;0.5314;350.5201;1.4471;1.5108;1;NULL;0.0437;-0.1136;0.5314;350.5201;1.4471;1.5108;ControllerBody;NULL;253d3d3e-f1d5-40a8-961e-297c62342acf;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;LineBisection;0.2496;2026-05-18 09:49:51.8389;Controllers;4;20;OpenXR
