ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;1429;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;1448ff49-a958-4320-80a8-7c589216becd;Aborted;2026-04-01 12:34:59.5636;Controllers;OpenXR
