ConfirmMitigationMode;DeviceID;Email;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
NoMitigation;85449bb515d38eca111016248ac99e8c86479117;anonymous;12977;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;0.0000;d91e8e56-8daf-4ff6-b182-fe2379c15f16;Aborted;2026-03-30 10:14:32.8616;Hands;OpenXR
