ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Debug;10.0000;0.1000;4703;controller;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;83.8866;c695270d-b11f-410e-bcd0-df2fe05129b0;Finished;0;Controller;0;Translation;OpenLoop;0;Manual;2026-05-25 13:55:41.5522;Controllers;OpenXR
