ConfirmMitigationMode;DeviceID;Email;ExperimentMode;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;StudyGlobalParticipantId;StudyInputMode;StudyParticipantIndex;StudyResolvedEffect;StudyResolvedTask;StudySessionIndex;StudyTaskOrder;Timestamp;TrackingMode;XRBackend
OppositeHandTrigger;85449bb515d38eca111016248ac99e8c86479117;anonymous;Debug;10.0000;0.1000;4912;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;86.1944;cf1b3931-64a6-4ec7-b853-7c160d47def4;Finished;0;Controller;0;Skew;OpenLoop;0;Manual;2026-05-25 13:57:39.5786;Hands;OpenXR
