DeviceID;Email;ExposureHitRadiusCm;ExposureHitRadiusMeters;Framecount;InputModeLabel;MainController;Product;RightControllerMain;Scene;SessionDuration;SessionID;SessionState;Timestamp;TrackingMode;XRBackend
85449bb515d38eca111016248ac99e8c86479117;anonymous;11.2000;0.1120;48225;embodied;Right Controller;PrismEffectAdaptation;TRUE;TestAndDebug;403.5625;b94e1c51-da03-41cc-87eb-ba03d105904b;Finished;2026-03-23 10:24:13.1085;Hands;OpenXR
